X,Y,NAME,WEB_URL,RELIGION,ADDRESS,PLACE_OF_WORSHIP,IS_PLACE_OF_WORSHIP,MAR_ID,GIS_ID,XCOORD,YCOORD,SE_ANNO_CAD_DATA,GLOBALID,CREATED,EDITED,OBJECTID
-8573378.07901448,4709005.89521993,FOURTH STREET FRIENDSHIP SDA CHURCH,FSFSDA.ORG,CHRISTIAN,1611 4TH ST NW,CHURCHES,1,,PlacesofWorshipPt_26,398615.5,138183.69,,{C65AFBD0-4CD0-46F8-8E3E-C1D4BEB27354},,,347
-8574249.77810846,4708991.89684564,ANSAARU ALLAH COMMUNITY CHURCH,,ISLAMIC,818 RHODE ISLAND AVENUE NORTHWEST,MOSQUES,1,,PlacesofWorshipPt_760,397936.34375,138172.96875,,{8073D510-4490-4F36-AC35-BCC6F987CA4C},,,348
-8564298.23246743,4708960.74628258,PEACE FELLOWSHIP CHURCH,PEACEFELLOWSHIPCHURCH.ORG,CHRISTIAN,1601 KENILWORTH AVE NE,CHURCHES,1,,PlacesofWorshipPt_244,405689.7,138150.58,,{B72D8B18-94D6-4114-9F47-23D7296964C5},,,349
-8570058.40602113,4708935.14260757,BETHESDA BAPTIST CHURCH,BETHESDAWEB.ORG,CHRISTIAN,1808 CAPITOL AVE NE,CHURCHES,1,,PlacesofWorshipPt_54,401201.89,138128.76,,{E6413D4A-92C9-445E-AD16-437B7AFEAF9E},,,350
-8574701.0183223,4708928.71519365,First Genesis Baptist,,CHRISTIAN,1527 12TH STREET NW,CHURCHES,1,225725,PlacesofWorshipPt_621,397584.77,138124.05,,{8762095B-47F0-4ABF-B0F7-50CB4C0346F6},,,351
-8573741.05617649,4708921.30858452,THIRD BAPTIST CHURCH,,CHRISTIAN,1546 5TH STREET NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_759,398332.6875,138118.109375,,{01C816D4-7A97-4D48-A526-B4DCEECE789F},,,352
-8575611.74208131,4708918.63296348,BET MISHPACHAH,BETMISH.ORG,JEWISH,1529 16TH STREET NORTHWEST,SYNAGOGUES,1,,PlacesofWorshipPt_762,396875.21875,138116.46875,,{F58B5054-D3DB-46E8-B70E-CD5A2B9235C3},,,353
-8576736.7632255,4708917.78304171,CHURCH OF THE SAVIOR,<Null>,CHRISTIAN,2025 MASSACHUSETTS AVE NW,CHURCHES,1,,PlacesofWorshipPt_516,395998.69,138116.21,,{A4441A3B-4A86-4DA3-A66B-37A1C472F717},,,354
-8572843.00707034,4708916.42225033,EBENEZER BAPTIST CHURCH,,CHRISTIAN,46 Q STREET NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_769,399032.375,138114.203125,,{B7E72593-AC85-4AFD-8D44-7BD6C5F7BC88},,,355
-8573495.45660161,4708865.87713714,SECOND CHURCH OF GOD,,CHRISTIAN,1530 NEW JERSEY AVE NW,CHURCHES,1,,PlacesofWorshipPt_44,398524.03,138075.06,,{D50EF633-8952-4AFA-BA0B-DF401E263897},,,356
-8577091.32774188,4708837.10208932,CHURCH OF THE PILGRAMS,CHURCHOFTHEPILGRIMS.COM,CHRISTIAN,2201 P ST NW,CHURCHES,1,,PlacesofWorshipPt_503,395722.41,138053.75,,{DC37A336-F65B-4A79-9B96-7C27D17F3D34},,,357
-8573369.6423584,4708835.17639326,MASJID MUHAMMAD,MASJIDMUHAMMAD.COM,ISLAMIC,1519 4TH ST NW,MOSQUES,1,,PlacesofWorshipPt_17,398622.05,138051.22,,{B0558C52-C352-4C02-8ABF-5843C489B098},,,358
-8575488.75781953,4708821.77410164,ST LUKES EPISCOPAL CHURCH,STLUKESDC.ORG,CHRISTIAN,1514 15TH ST NW,CHURCHES,1,,PlacesofWorshipPt_134,396971,138041.28,,{D2694323-8539-4BF5-BC97-38AC2BBAE2CC},,,359
-8576169.7290234,4708819.50492897,ST THOMAS EPISCOPAL CHURCH,STTHOMASDC.ORG,CHRISTIAN,1772 CHURCH ST NW,CHURCHES,1,,PlacesofWorshipPt_502,396440.44,138039.74,,{5E27DCCD-1172-4AE4-849F-BD4BA5F8F1AE},,,360
-8575710.45830771,4708814.08425881,FOUNDRY UNITED METHODIST CHURCH,FOUNDRYUMC.ORG,CHRISTIAN,1500 16TH STREET NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_737,396798.28125,138035.375,,{A524A585-6EDC-431C-B896-25ED1B3008AF},,,361
-8578844.86262915,4708808.67767636,LUTHERAN CHURCH GEORGETOWN,GEORGETOWNLUTHERAN.COM,CHRISTIAN,1556 WISCONSIN AVE NW,CHURCHES,1,,PlacesofWorshipPt_180,394356.18,138032.55,,{7E495983-B9CF-4511-8B96-3ACB472E8773},,,362
-8564749.55879269,4708801.82485764,Maranatha Chapel Fellowship,http://maranathachapelfellowship.org/, ,4459 DOUGLAS STREET NE,CHURCHES,1,288228,PlacesofWorshipPt_701,405338.15,138027.02,,{50A84F9A-6EA6-444E-ABC6-02479E8E8579},,,363
-8574309.13489225,4708776.09926689,SHILOH BAPTIST CHURCH,SHILOHBAPTIST.ORG,CHRISTIAN,1500 9TH ST NW,CHURCHES,1,,PlacesofWorshipPt_19,397890.06,138005.54,,{9603B71A-2333-4DDD-B450-27880B92343B},,,364
-8564421.94457685,4708768.42587098,RCCG NEW WINE ASSEMBLY,RCCGNEWWINEASSEMBLY.ORG,CHRISTIAN,1515 KENILWORTH AVE NE # B,CHURCHES,1,,PlacesofWorshipPt_275,405593.42,138001.28,,{7E3AA36A-2E59-4C64-B03A-423A89964BA3},,,365
-8573732.1145199,4708770.36063964,HEMMINGWAY TEMPLE AME CHURCH,HEMINGWAYTEMPLEAME.ORG,CHRISTIAN,501 P ST NW,CHURCHES,1,,PlacesofWorshipPt_24,398339.63,138000.98,,{94AA93E3-CBF6-4D71-B74F-CC2BA467D776},,,366
-8578514.49574763,4708721.19794462,GEORGETOWN PRESBYTERIAN CHURCH,GTOWNPRES.ORG,CHRISTIAN,3115 P ST NW,CHURCHES,1,,PlacesofWorshipPt_202,394613.53,137964.49,,{0412CFFC-4809-41C9-8DA1-87ADE08E909F},,,367
-8576626.02365834,4708712.56910442,UNITARIAM UNIVERSALIST SVC CMT,UUSC.ORG,CHRISTIAN,2000 P ST NW,CHURCHES,1,,PlacesofWorshipPt_589,396084.89,137956.93,,{37DB90E6-9A2F-419D-ABCE-F74FDD6EE134},,,368
-8572933.81416509,4708711.08709083,FAITH & HOPE FULL GOSPEL CHR,,CHRISTIAN,90 P ST NW,CHURCHES,1,,PlacesofWorshipPt_9,398961.6,137954.88,,{4668A75A-F8D2-4993-9DE7-0FCA43463B5B},,,369
-8573779.74082893,4708691.41620255,SPRINGFIELD BAPTIST CHURCH,SPRINGFIELDDC.ORG,CHRISTIAN,508 P ST NW,CHURCHES,1,,PlacesofWorshipPt_18,398302.51,137939.73,,{C7FD761C-40CC-47CB-B7C8-6A61ED15E743},,,370
-8573443.61963936,4708673.22187199,NEW COVENANT EVANGELISTIC CTR,,CHRISTIAN,1418 NEW JERSEY AVE NW,CHURCHES,1,,PlacesofWorshipPt_52,398564.39,137925.56,,{EFFA7E36-E643-4E17-879B-47D2131F17E1},,,371
-8575417.83897817,4708669.49956774,GRACE REFORMED CHURCH,GRACEREFORMEDCHURCHDC.ORG,CHRISTIAN,1405 15TH ST NW,CHURCHES,1,,PlacesofWorshipPt_103,397026.21,137923.1,,{E8E0B314-D575-4BA1-84F6-E6BF73A67391},,,372
-8577720.66617384,4708666.42307049,JERUSALEM BAPTIST CHURCH,JBCGDC.ORG,CHRISTIAN,2600 P ST NW,CHURCHES,1,,PlacesofWorshipPt_195,395232,137921.59,,{65D1475F-3943-45C3-9F0C-A32C2210DEB0},,,373
-8575999.0085535,4708605.15028413,SERBIAN,,CHRISTIAN,1717 MASSACHUSETTS AVE NW,CHURCHES,1,,PlacesofWorshipPt_592,396573.38,137873.35,,{85EFAC89-C3CD-4B0A-9257-628BF3BA04AA},,,374
-8577910.64483011,4708601.39402218,EPISCOPAL HERITAGE CHURCH,,CHRISTIAN,2727 O ST NW,CHURCHES,1,,PlacesofWorshipPt_553,395083.95,137871.22,,{BAE6CA32-9B40-4653-BC72-B5B13A6846AF},,,375
-8577910.64483011,4708601.39402218,PARISH OF CHRIST THE KING,PARISHOFCHRISTTHEKING.ORG,CHRISTIAN,2727 O ST NW,CHURCHES,1,,PlacesofWorshipPt_181,395083.95,137871.22,,{38EFB781-6235-47AD-A92F-AE1F57F1D628},,,376
-8575740.85212237,4708565.74233281,FIRST BAPTIST CHURCH OF WASHINGTON DISTRICT OF COLUMBIA,FIRSTBAPTISTDC.ORG,CHRISTIAN,1328 16TH STREET NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_770,396774.5,137842.6875,,{D0DA0C3F-DD8E-44B0-A593-EBA7E5C2DE50},,,377
-8578210.8257977,4708546.76756932,WOOD ISLAND LIFE SAVING STA,,CHRISTIAN,1344 30TH ST NW,CHURCHES,1,,PlacesofWorshipPt_546,394850.04,137828.98,,{772FFDD1-124F-4281-9F73-B69550ABCDDC},,,378
-8578441.9537643,4708544.01981989,CHRIST CHURCH - GEORGETOWN,CHRISTCHURCHGEORGETOWN.ORG,CHRISTIAN,3112 O STREET NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_720,394669.96875,137826.96875,,{251D9E4E-FF84-4E67-BB7A-5BE616E86B45},,,379
-8574235.8008427,4708545.59339217,SCRIPTURE CATHEDRAL,SCRIPTURECATHEDRAL.COM,CHRISTIAN,810 O ST NW,CHURCHES,1,,PlacesofWorshipPt_28,397947.15,137826.66,,{E2E0411A-7CA1-43BE-B6C7-0FCF3C59134F},,,380
-8578117.09104403,4708541.3256073,MT ZION COMMUNITY HOUSE,,CHRISTIAN,2906 O ST NW,CHURCHES,1,,PlacesofWorshipPt_200,394923.07,137824.71,,{5164CA52-0042-4FC4-B0AE-23BCDB87D8B8},,,381
-8576264.56601056,4708537.41313016,INTERNATIONAL CHRISTIAN,,CHRISTIAN,1314 18TH ST NW,CHURCHES,1,,PlacesofWorshipPt_591,396366.45,137820.88,,{3E4CD7DB-CFAF-4140-AEAB-FF880BB5F49E},,,382
-8578099.70169476,4708503.47486234,MT ZION UNITED METHODIST CHR,MTZIONUMCDC.ORG,CHRISTIAN,1334 29TH ST NW,CHURCHES,1,,PlacesofWorshipPt_201,394936.6,137795.33,,{49EF9EA2-A37F-41D6-BD2C-3C0C72FF69AB},,,383
-8578561.10655714,4708487.57485626,DUMBARTON UNITED METHODIST CHR,DUMBARTONUMC.ORG,CHRISTIAN,3133 DUMBARTON ST NW,CHURCHES,1,,PlacesofWorshipPt_197,394577.09,137783.23,,{79476843-7291-49C9-8966-C67C5CF7FB1B},,,384
-8575065.42967924,4708466.47523692,Mount Olivet Lutheran Church,http://www.lutheransonline.com/servlet/lo_ProcServ/dbpage=page&gid=20071437302121030801111555,CHRISTIAN,1306 VERMONT AVENUE NW,CHURCHES,1,297685,PlacesofWorshipPt_635,397300.73,137765.46,,{4D56F811-4FDC-4518-B298-86CFA59A9220},,,385
-8574116.32943619,4708466.21440838,IMMACULATE CONCEPTION PARISH,IMMACULATECONCEPTIONCHURCHDC.ORG,CHRISTIAN,1315 8TH ST NW,CHURCHES,1,,PlacesofWorshipPt_4,398040.22,137765.04,,{C578D1AF-26C2-4F04-9FEE-87DC13DC115B},,,386
-8574116.32943619,4708466.21440838,ST LUKE'S AT IMMACULATE CNCPTN,STLUKESORDINARIATE.COM,CHRISTIAN,1317 8TH ST NW,CHURCHES,1,,PlacesofWorshipPt_29,398040.22,137765.04,,{34F38AE1-8400-4335-AE55-62B92B27A794},,,387
-8576272.35390909,4708447.39430374,SPLIT THIS ROCK INC,SPLITTHISROCK.ORG,CHRISTIAN,1301 CONNECTICUT AVE NW # 600,CHURCHES,1,,PlacesofWorshipPt_593,396360.35,137751.03,,{80154B4B-10CD-43FC-BE1C-7D624A8054F0},,,388
-8577796.40823119,4708440.57076832,FIRST BAPTIST CHR/GEORGETOWN,FBCGT.ORG,CHRISTIAN,2624 DUMBARTON ST NW,CHURCHES,1,,PlacesofWorshipPt_190,395172.88,137746.37,,{FA63E3ED-DEC4-4715-A5C2-D979B3D771F5},,,389
-8574382.22780416,4708439.50763219,SALEM BAPTIST CHURCH,SALEMBAPTISTCHURCHDC.ORG,CHRISTIAN,917 N ST NW,CHURCHES,1,,PlacesofWorshipPt_41,397833.04,137744.37,,{12937183-9CA2-453B-805A-46AB4BC34727},,,390
-8577883.4819712,4708427.10186547,EPIPHANY CATHOLIC CHURCH,GEORGETOWNEPIPHANY.ORG,CHRISTIAN,2712 DUMBARTON ST NW,CHURCHES,1,,PlacesofWorshipPt_196,395105.03,137735.96,,{10E0C938-78D3-4F0A-A7BF-5798E0F51355},,,391
-8573889.70156226,4708427.42716018,SOCIETY-THE HOLY CHILD JESUS,,CHRISTIAN,611 N ST NW,CHURCHES,1,,PlacesofWorshipPt_539,398216.79,137734.9,,{599F4EE8-6B5C-4FF8-A9C3-BA324026AF00},,,392
-8574522.20977691,4708426.22050022,NEW BETHANY BAPTIST CHURCH,NEWBETHANYBAPTISTDC.ORG,CHRISTIAN,1300 10TH ST NW,CHURCHES,1,,PlacesofWorshipPt_45,397723.97,137734.09,,{EF7907D1-389E-442A-9124-4C536F5641F1},,,393
-8573740.92321768,4708422.08590158,MILES MEMORIAL CHRISTIAN,MMCMECHURCH.ORG,CHRISTIAN,501 N ST NW,CHURCHES,1,,PlacesofWorshipPt_34,398332.71,137730.73,,{AE6013C9-85FA-4D21-9A77-F9FC61CFF390},,,394
-8570378.39766808,4708403.91335402,NEW LIFE BAPTIST CHR ALEXANDER,,CHRISTIAN,1501 W VIRGINIA AVE NE,CHURCHES,1,,PlacesofWorshipPt_73,400952.63,137716.51,,{0C163854-F428-4D82-B59B-463057C91ED1},,,395
-8564317.75421046,4708368.05447752,Beauty for Ashes Multicultural Worship Center,,CHRISTIAN,1229 47TH PLACE NE,CHURCHES,1,70669,PlacesofWorshipPt_632,405674.82,137690.66,,{4AF2C6E4-C01A-4F00-A90B-83702A386208},,,396
-8574691.8128481,4708369.04286997,MT ZION PENTECOSTAL CHURCH,,CHRISTIAN,1112 N ST NW,CHURCHES,1,,PlacesofWorshipPt_137,397591.81,137689.76,,{326EF8B9-D70B-4A86-93E4-1A339C5F44F1},,,397
-8578439.0703174,4708364.74324869,Georgetown Baptist Church,GEORGETOWNDC.COM,CHRISTIAN,3101 N STREET NW,CHURCHES,1,223424,PlacesofWorshipPt_618,394672.11,137687.85,,{A4E4C1C0-FCC0-4DFF-B147-9576ECDC28C5},,,398
-8577970.81915193,4708363.14156336,KESHER ISRAEL GEORGETOWN,,JEWISH,2801 N ST NW,SYNAGOGUES ORTHODOX,1,,PlacesofWorshipPt_191,395036.95,137686.37,,{EC4F7C8A-D6B4-427F-A5E1-4FEA1E5EEF88},,,399
-8573876.55718704,4708361.48831607,FIRST RISING MT ZION BAPTIST,FIRSTRISING.ORG,CHRISTIAN,602 N ST NW,CHURCHES,1,,PlacesofWorshipPt_10,398227.02,137683.73,,{767440EA-BC7D-4F15-9D2D-3D86416FAA0C},,,400
-8579356.87708498,4708355.89838759,HOLY TRINITY CATHOLIC CHURCH,TRINITY.ORG,CHRISTIAN,3513 N ST NW,CHURCHES,1,,PlacesofWorshipPt_186,393956.99,137681.5,,{AED55DCF-8B73-4348-8C56-0A7A14F8A38C},,,401
-8575119.17930875,4708350.88761417,LUTHER PLACE MEMORIAL CHURCH,,CHRISTIAN,1226 VERMONT AVE NW,CHURCHES,1,,PlacesofWorshipPt_100,397258.82,137675.78,,{FBCD5E2F-B27E-4EB6-8ADA-D0B2BD477498},,,402
-8573681.82994067,4708342.54803996,KINGDOM HALL-JEHOVAH'S WITNESS,JW.ORG/EN,CHRISTIAN,1237 5TH ST NW,CHURCHES,1,,PlacesofWorshipPt_7,398378.74,137669,,{A481B734-ACE2-4B37-AEE6-A0816A367A54},,,403
-8573926.29556854,4708327.62352203,RAYCROW APOSTLE D,,CHRISTIAN,614 EMMANUEL CT NW,CHURCHES,1,,PlacesofWorshipPt_538,398188.26,137657.46,,{3888A9D2-5CE9-4545-8B6D-6298D036AA05},,,404
-8564912.67409788,4708318.45161338,ZION BAPTIST CHURCH EASTLAND,,CHRISTIAN,1234 KENILWORTH AVE NE,CHURCHES,1,,PlacesofWorshipPt_329,405211.31,137651.85,,{F96A307A-A685-4CF0-A436-4A356C07248D},,,405
-8563850.77459734,4708317.19161953,VICTORY MEMORIAL BAPTIST CHR,,CHRISTIAN,1215 49TH PL NE,CHURCHES,1,,PlacesofWorshipPt_472,406038.7,137651.46,,{921C2E8F-3ABC-48EF-9EAA-C83EF78D14DA},,,406
-8575230.121663,4708284.31432877,NATIONAL CITY CHRISTIAN CHURCH,NATIONALCITYCC.ORG,CHRISTIAN,5 THOMAS CIR NW # 2,CHURCHES,1,,PlacesofWorshipPt_136,397172.36,137624.15,,{610E1157-AFE4-4160-802E-7179303F0017},,,407
-8564360.119768,4708278.75410139,SEVENTH CHR-CHRIST SCIENTIST,ADHERENTSOFTRUTH.ORG,CHRISTIAN,1204 47TH PL NE,CHURCHES,1,,PlacesofWorshipPt_247,405641.86,137621.34,,{4A9D97EF-0A80-4835-A683-361E5B64B90A},,,408
-8576001.39667768,4708279.83306428,MEPT ST MATTHEWS LLC,,CHRISTIAN,1717 RHODE ISLAND AVE NW,CHURCHES,1,,PlacesofWorshipPt_590,396571.41,137620.91,,{9BB209E3-8111-441D-9CF5-489E3B154BCE},,,409
-8576084.09734593,4708271.884355,CATHEDRAL OF ST MATTHEW THE APOSTLE,STMATTHEWSCATHEDRAL.ORG,CHRISTIAN,1725 RHODE ISLAND AVE NW,CHURCHES,1,,PlacesofWorshipPt_501,396506.97,137614.77,,{56C248B5-1161-4388-9DB8-CBFB3A56B418},,,410
-8573677.68159506,4708265.52510402,METROPOLITAN COMMUNITY CHURCH,MCCNH.ORG,CHRISTIAN,474 RIDGE ST NW,CHURCHES,1,,PlacesofWorshipPt_40,398381.96,137609.23,,{D411138F-F3FB-41FD-9352-3BE7B266F3CA},,,411
-8573235.1941103,4708263.3768534,MT LEBANON BAPTIST CHURCH,MTLEBANONBAPTISTCHURCH.COM,CHRISTIAN,1219 NEW JERSEY AVE NW,CHURCHES,1,,PlacesofWorshipPt_64,398726.73,137607.5,,{CD8243ED-F5B1-47CA-B3F0-48A4F5635264},,,412
-8578441.89184858,4708246.85379297,FIFTH CHURCH OF CHRIST SCIENTIST,CSGEORGETOWN.COM,CHRISTIAN,1238 31ST ST NW,CHURCHES,1,,PlacesofWorshipPt_188,394669.85,137596.37,,{126C1F0F-7153-4B31-969F-70666BE7B6DE},,,413
-8571574.33727182,4708241.91082897,GROUND TRUTH DATA,GROUNDTRUTHDATA.COM,CHRISTIAN,1214 5TH ST NE,CHURCHES,1,,PlacesofWorshipPt_529,400020.81,137590.74,,{13BDF3CB-74EB-4068-989D-412876CD21C3},,,414
-8573328.72492489,4708231.9179468,THIRD STREET CHURCH OF GOD,THIRDSTREET.ORG,CHRISTIAN,1204 3RD ST NW,CHURCHES,1,,PlacesofWorshipPt_32,398653.85,137583.1,,{BDEDA80E-B111-4481-8AD2-D95DB0F5C192},,,415
-8573146.69564507,4708222.52728665,NEW BIRTH BAPTIST CHURCH WA,,CHRISTIAN,1200 KIRBY ST NW,CHURCHES,1,,PlacesofWorshipPt_47,398795.68,137575.79,,{0393590D-E0B3-4358-9CDE-D072C8E846CD},,,416
-8573884.44265323,4708212.4779083,UNITED HOUSE OF PRAYER FOR ALL PEOPLE,TUHOPFAP.ORG,CHRISTIAN,601 M ST NW,CHURCHES,1,,PlacesofWorshipPt_37,398220.85,137568.1,,{7DDB9CC2-0154-4E4D-8D3B-0B844561B845},,,417
-8573425.08040772,4708210.09691992,CHURCH-THE LIVING GOD PILLAR,,CHRISTIAN,1206 4TH ST NW,CHURCHES,1,,PlacesofWorshipPt_3,398578.77,137566.18,,{9CB675EA-A57F-4139-AF89-FFC6590230E3},,,418
-8576753.12655325,4708203.31835037,ST JAMES II ASSOC LLC,STGREGORYHOTELWDC.COM,CHRISTIAN,2033 M ST NW,CHURCHES,1,,PlacesofWorshipPt_500,395985.66,137561.81,,{4F7193DC-20B4-4F1A-93F4-3E33CC4455EC},,,419
-8564095.3074214,4708194.82396103,TEMPLE OF THE LIVING EPOSTLE,,CHRISTIAN,4821 MEADE ST NE,CHURCHES,1,,PlacesofWorshipPt_387,405848.24,137556.36,,{E7FE9D10-7629-4E3F-9412-D15BC8FE5E6D},,,420
-8573556.19417337,4708140.89750931,MT JOY PENTECOSTAL SSS CHURCH,,CHRISTIAN,432 M ST NW,CHURCHES,1,,PlacesofWorshipPt_543,398476.6,137512.5,,{9274DF73-3990-4487-A331-A53168BF0354},,,421
-8571481.82930337,4708135.60899606,UPON THIS ROCK TABERNACLE,UPONTHISROCKTABERNACLE.COM,CHRISTIAN,513 M ST NE,CHURCHES,1,,PlacesofWorshipPt_116,400092.89,137508.25,,{F528F624-4E8B-453B-AD99-25D2F783F2EB},,,422
-8573145.34724543,4708132.42481621,HOLY REDEEMER CHURCH,HOLYREDEEMERCHURCHDC.ORG,CHRISTIAN,206 NEW YORK AVE NW,CHURCHES,1,,PlacesofWorshipPt_15,398796.72,137505.87,,{E6831F05-6F59-4C46-BBDB-2C6F5B2BA8DA},,,423
-8575548.2079796,4708121.43786685,METRO POLITAN AFRICAN MTHDST,METROPOLITANAMEC.ORG,CHRISTIAN,1518 M ST NW,CHURCHES,1,,PlacesofWorshipPt_99,396924.47,137497.85,,{633CBD7C-F6C6-445C-B9AD-11B366B65CF8},,,424
-8572657.15935117,4708091.00605426,SAFE HAVEN OUTREACH MINISTRY,SAFEHAVENOUTREACHMINISTRY.ORG,CHRISTIAN,1140 N CAPITOL ST NW # 924,CHURCHES,1,,PlacesofWorshipPt_77,399177.1,137473.68,,{D42EC141-EB85-442E-9FBF-FF73A5E52E05},,,425
-8571460.17879799,4708089.61695394,MT OLIVE BAPTIST CHURCH,MTOBC1140.ORG,CHRISTIAN,1140 6TH ST NE,CHURCHES,1,,PlacesofWorshipPt_89,400109.76,137472.56,,{73EEA7BD-D4FA-4A07-BAD4-8D7D9C173A0A},,,426
-8573424.94171169,4708080.40722833,FIRST TABERNACLE BETH EL,,CHRISTIAN,401 NEW YORK AVE NW,CHURCHES,1,,PlacesofWorshipPt_11,398578.86,137465.54,,{C21EBED2-2F9F-4743-B7C7-B43474505C10},,,427
-8563616.41702769,4708074.40697982,ANTIOCH BAPTIST CHURCH/DC,ANTIOCHABC.ORG,CHRISTIAN,1105 50TH ST NE,CHURCHES,1,,PlacesofWorshipPt_223,406221.45,137463.2,,{5FCE40DD-1CA6-4BEB-98D0-D16CEB42D700},,,428
-8564709.75160838,4708050.53298096,Second Refreshing Church of God in Christ,,CHRISTIAN,4407 LEE STREET NE,CHURCHES,1,22292,PlacesofWorshipPt_636,405369.56,137444.05,,{4F8E36F7-424B-4E24-BFA6-CA3DF19197E3},,,429
-8574763.5860444,4708048.23253328,CHURCH OF THE ASCENSION AND SAINT AGNES,ASA-DC.ORG,CHRISTIAN,1217 MASSACHUSETTS AVENUE NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_739,397535.8125,137440.828125,,{02F8D49B-2BD5-4282-95DE-E75DEECDF7E5},,,430
-8573845.50325875,4708035.56825196,GALBRAITH AME ZION CHURCH,GALBRAITHAMEZ.ORG,CHRISTIAN,1114 6TH ST NW,CHURCHES,1,,PlacesofWorshipPt_25,398251.16,137430.81,,{F600BB72-5A8B-48AF-9489-941E4AB9A6ED},,,431
-8573270.45584559,4708017.73522665,BIBLE WAY TEMPLE,BIBLEWAYWASHINGTON.ORG,CHRISTIAN,1100 NEW JERSEY AVENUE NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_735,398699.21875,137416.890625,,{5132C37D-5FDC-4CE7-AE86-17678F49F4B6},,,432
-8578932.5487514,4708001.71876005,LAKE GROVE PRESBYTERIAN CHURCH,,CHRISTIAN,1027 33RD ST NW,CHURCHES,1,,PlacesofWorshipPt_549,394287.41,137406.41,,{4BBB9B06-4A16-46B2-8748-831A34028407},,,433
-8569545.10253907,4707987.67135784,COMMUNITY UNITED METHODIST CHURCH,SITES.GOOGLE.COM/SITE/COMMUNITYUMC2/,CHRISTIAN,1600 LEVIS ST NE,CHURCHES,1,,PlacesofWorshipPt_53,401601.96,137393.61,,{6E7FDFEA-1FB2-462C-9374-9384DAE41ACD},,,434
-8564545.08329611,4707950.82116109,MACEDONIA COMMUNITY CHURCH,,CHRISTIAN,1026 46TH ST NE,CHURCHES,1,,PlacesofWorshipPt_307,405497.92,137366.76,,{56015D30-13C1-4284-8199-6646A4F41F2A},,,435
-8572666.75547941,4707932.37431778,MT AIRY BAPTIST CHURCH,MOUNTAIRYBAPTIST.ORG,CHRISTIAN,1100 N CAPITOL ST NW,CHURCHES,1,,PlacesofWorshipPt_71,399169.61,137350.58,,{F287E4C4-C154-4C2B-BBF7-70A88C6261AA},,,436
-8571635.56830319,4707912.55986747,Greater Pleasant Grove Baptist,,CHRISTIAN,1101 4TH STREET NE,CHURCHES,1,149755,PlacesofWorshipPt_622,399973.1,137335.16,,{353EE277-FA6C-416C-9672-4880974A4284},,,437
-8568634.23696243,4707912.08657037,NORTHEAST COMMUNITY CHR OF GOD,,CHRISTIAN,2109 MARYLAND AVE NE,CHURCHES,1,,PlacesofWorshipPt_531,402311.71,137335.13,,{60E903BE-72D6-40D5-9D23-F6B84ABB2271},,,438
-8563546.03717584,4707909.30335893,LITTLE ROCK CHURCH OF CHRIST,,CHRISTIAN,5030 SHERIFF RD NE,CHURCHES,1,,PlacesofWorshipPt_345,406276.39,137335.12,,{8C6DFCFE-C729-40EA-8F6A-A9BD27DEFC98},,,439
-8563673.22872411,4707898.57937518,NEW MORNING STAR BAPTIST CHR,NEWMORNINGSTARBAPTIST.ORG,CHRISTIAN,5016 SHERIFF RD NE,CHURCHES,1,,PlacesofWorshipPt_315,406177.29,137326.72,,{EE5972B9-C885-42A2-8E66-7A5C2D9E03D5},,,440
-8570656.79913715,4707884.52712343,NEW SAMARITAN BAPTIST CHURCH,NEWSAMARITAN.ORG,CHRISTIAN,1100 FLORIDA AVE NE,CHURCHES,1,,PlacesofWorshipPt_74,400735.75,137313.44,,{102F7869-E9E6-4011-974C-B8E441248A5E},,,441
-8578505.41010739,4707869.84503384,GRACE EPISCOPAL CHURCH,GRACEDC.ORG,CHRISTIAN,1041 WISCONSIN AVE NW,CHURCHES,1,,PlacesofWorshipPt_198,394620.16,137303.84,,{C82CC44C-5474-432D-A07B-CA2B84A4CE62},,,442
-8571496.90831057,4707861.75178813,ENON BAPTIST CHURCH,ENONBAPTISTDC.ORG,CHRISTIAN,505 L STREET NORTHEAST,CHURCHES,1,,PlacesofWorshipPt_768,400081.15625,137295.734375,,{4A1D56F3-7F77-47F4-8329-225FA2353A09},,,443
-8576092.79748983,4707860.36619934,YORKTOWN VICTORY CTR,,CHRISTIAN,1050 CONNECTICUT AVE NW,CHURCHES,1,,PlacesofWorshipPt_610,396500.05,137295.43,,{17875937-CA50-473B-92F0-A3A13981433C},,,444
-8578325.1264928,4707858.35600458,LAS PLACITAS PRESBYTERIAN CHR,,CHRISTIAN,1050 THOMAS JEFFERSON ST NW,CHURCHES,1,,PlacesofWorshipPt_552,394760.63,137294.83,,{4B5D53EB-E979-424A-BC74-9EA6E1BBC3AB},,,445
-8573085.91097759,4707857.37543361,SOUTHERN BAPTIST CHURCH,SOUTHERNBAPTISTPWC.COM,CHRISTIAN,134 L ST NW,CHURCHES,1,,PlacesofWorshipPt_39,398843,137292.42,,{79CE5BF2-E611-464B-A9ED-39E40B0EEFC4},,,446
